Progress_ID,Project_ID,Activity_ID,Date,Planned_Quantity_To_Date,Actual_Quantity_To_Date,Planned_Percentage,Actual_Percentage,Quantity_Completed_This_Period,Status,Delay_Days
PR01258,P001,A039,2026-06-14,30.90909091,30.43411441,18.18,17.90,30.43411441,In Progress,0
PR01259,P001,A039,2026-06-21,85,83.82614577,50.00,49.31,53.39203136,In Progress,0
PR01260,P001,A039,2026-06-28,139.0909091,128.7255866,81.82,75.72,44.89944087,Delayed,0
PR01261,P001,A039,2026-07-05,170,170,100.00,100.00,41.27441336,Completed,0
PR01262,P001,A039,2026-07-12,170,170,100.00,100.00,0,Completed,0
PR01263,P001,A039,2026-07-19,170,160.625065,100.00,94.49,0,Delayed,0
PR01264,P001,A039,2026-07-26,170,166.0645695,100.00,97.69,5.439504487,In Progress,0
PR01265,P001,A039,2026-08-02,170,163.1130854,100.00,95.95,0,In Progress,0
PR01266,P001,A039,2026-08-09,170,164.2561604,100.00,96.62,1.143074953,In Progress,0
PR01267,P001,A039,2026-08-16,170,170,100.00,100.00,5.743839609,Completed,0
PR01268,P001,A039,2026-08-23,170,157.5978072,100.00,92.70,0,Delayed,0
PR01269,P001,A039,2026-08-30,170,170,100.00,100.00,12.40219282,Completed,0
PR01270,P001,A039,2026-09-06,170,170,100.00,100.00,0,Completed,0
PR01271,P001,A039,2026-09-13,170,168.5059396,100.00,99.12,0,In Progress,0
PR01272,P001,A039,2026-09-20,170,155.2397844,100.00,91.32,0,Delayed,0
PR01273,P001,A039,2026-09-27,170,164.0713092,100.00,96.51,8.83152481,In Progress,0
PR01274,P001,A039,2026-10-04,170,170,100.00,100.00,5.928690825,Completed,0
PR01275,P001,A039,2026-10-11,170,153.470934,100.00,90.28,0,Delayed,0
PR01276,P001,A039,2026-10-18,170,167.9322357,100.00,98.78,14.46130167,In Progress,0
PR01277,P001,A039,2026-10-25,170,162.9789954,100.00,95.87,0,In Progress,0
PR01278,P001,A039,2026-11-01,170,170,100.00,100.00,7.021004632,Completed,0
PR01279,P001,A039,2026-11-08,170,165.983072,100.00,97.64,0,In Progress,0
PR01280,P001,A039,2026-11-15,170,170,100.00,100.00,4.016928015,Completed,0
PR01281,P001,A039,2026-11-22,170,170,100.00,100.00,0,Completed,0
PR01282,P001,A039,2026-11-29,170,170,100.00,100.00,0,Completed,0
PR01283,P001,A039,2026-12-06,170,168.7924954,100.00,99.29,0,In Progress,0
PR01284,P001,A039,2026-12-13,170,170,100.00,100.00,1.207504565,Completed,0
PR01285,P001,A039,2026-12-20,170,161.1639199,100.00,94.80,0,Delayed,0
PR01286,P001,A039,2026-12-27,170,170,100.00,100.00,8.836080101,Completed,0
PR01287,P001,A040,2026-07-05,15.45454545,14.27045203,9.09,8.39,14.27045203,In Progress,5
PR01288,P001,A040,2026-07-12,69.54545455,64.70325521,40.91,38.06,50.43280317,In Progress,5
PR01289,P001,A040,2026-07-19,123.6363636,117.3582732,72.73,69.03,52.65501797,In Progress,5
PR01290,P001,A040,2026-07-26,170,152.2008381,100.00,89.53,34.84256497,Delayed,5
PR01291,P001,A040,2026-08-02,170,162.8611817,100.00,95.80,10.66034353,In Progress,5
PR01292,P001,A040,2026-08-09,170,167.2564243,100.00,98.39,4.395242652,In Progress,5
PR01293,P001,A040,2026-08-16,170,163.2429562,100.00,96.03,0,In Progress,5
PR01294,P001,A040,2026-08-23,170,152.0460595,100.00,89.44,0,Delayed,5
PR01295,P001,A040,2026-08-30,170,160.7633347,100.00,94.57,8.717275206,Delayed,5
PR01296,P001,A040,2026-09-06,170,165.915072,100.00,97.60,5.151737274,In Progress,5
PR01297,P001,A040,2026-09-13,170,150.3259668,100.00,88.43,0,Delayed,5
PR01298,P001,A040,2026-09-20,170,155.1051422,100.00,91.24,4.779175375,Delayed,5
PR01299,P001,A040,2026-09-27,170,166.7154344,100.00,98.07,11.61029223,In Progress,5
PR01300,P001,A040,2026-10-04,170,163.1070678,100.00,95.95,0,In Progress,5
PR01301,P001,A040,2026-10-11,170,163.9512309,100.00,96.44,0.84416308,In Progress,5
PR01302,P001,A040,2026-10-18,170,170,100.00,100.00,6.048769086,Completed,5
PR01303,P001,A040,2026-10-25,170,164.287889,100.00,96.64,0,In Progress,5
PR01304,P001,A040,2026-11-01,170,165.4144337,100.00,97.30,1.12654463,In Progress,5
PR01305,P001,A040,2026-11-08,170,170,100.00,100.00,4.585566338,Completed,5
PR01306,P001,A040,2026-11-15,170,160.2278629,100.00,94.25,0,Delayed,5
PR01307,P001,A040,2026-11-22,170,156.7525976,100.00,92.21,0,Delayed,5
PR01308,P001,A040,2026-11-29,170,164.0453886,100.00,96.50,7.292791013,In Progress,5
PR01309,P001,A040,2026-12-06,170,164.1119966,100.00,96.54,0.066608055,In Progress,5
PR01310,P001,A040,2026-12-13,170,158.3660434,100.00,93.16,0,Delayed,5
PR01311,P001,A040,2026-12-20,170,155.3572377,100.00,91.39,0,Delayed,5
PR01312,P001,A040,2026-12-27,170,170,100.00,100.00,14.64276227,Completed,5
PR01313,P001,A041,2026-07-26,0,0,0.00,0.00,0,Not Started,0
PR01314,P001,A041,2026-08-02,54.09090909,44.20455972,31.82,26.00,44.20455972,Delayed,0
PR01315,P001,A041,2026-08-09,108.1818182,103.1498634,63.64,60.68,58.94530365,In Progress,0
PR01316,P001,A041,2026-08-16,162.2727273,153.1528324,95.45,90.09,50.00296905,Delayed,0
PR01317,P001,A041,2026-08-23,170,159.9953554,100.00,94.11,6.842522971,Delayed,0
PR01318,P001,A041,2026-08-30,170,161.5,100.00,95.00,1.504644606,In Progress,0
PR01319,P001,A041,2026-09-06,170,153.8133005,100.00,90.48,0,Delayed,0
PR01320,P001,A041,2026-09-13,170,161.5,100.00,95.00,7.686699496,In Progress,0
PR01321,P001,A041,2026-09-20,170,161.5,100.00,95.00,0,In Progress,0
PR01322,P001,A041,2026-09-27,170,161.5,100.00,95.00,0,In Progress,0
PR01323,P001,A041,2026-10-04,170,167.761538,100.00,98.68,6.261537982,In Progress,0
PR01324,P001,A041,2026-10-11,170,166.9827236,100.00,98.23,0,In Progress,0
PR01325,P001,A041,2026-10-18,170,167.5584772,100.00,98.56,0.575753577,In Progress,0
PR01326,P001,A041,2026-10-25,170,168.4889221,100.00,99.11,0.930444907,In Progress,0
PR01327,P001,A041,2026-11-01,170,167.7520511,100.00,98.68,0,In Progress,0
PR01328,P001,A041,2026-11-08,170,170,100.00,100.00,2.24794887,Completed,0
PR01329,P001,A041,2026-11-15,170,159.6874058,100.00,93.93,0,Delayed,0
PR01330,P001,A041,2026-11-22,170,170,100.00,100.00,10.31259416,Completed,0
PR01331,P001,A041,2026-11-29,170,167.7408652,100.00,98.67,0,In Progress,0
PR01332,P001,A041,2026-12-06,170,170,100.00,100.00,2.259134825,Completed,0
PR01333,P001,A041,2026-12-13,170,163.2944219,100.00,96.06,0,In Progress,0
PR01334,P001,A041,2026-12-20,170,170,100.00,100.00,6.705578066,Completed,0
PR01335,P001,A041,2026-12-27,170,170,100.00,100.00,0,Completed,0
PR01336,P001,A042,2026-08-23,38.63636364,36.84308264,22.73,21.67,36.84308264,In Progress,8
PR01337,P001,A042,2026-08-30,92.72727273,80.39302314,54.55,47.29,43.54994049,Delayed,8
PR01338,P001,A042,2026-09-06,146.8181818,139.333279,86.36,81.96,58.94025582,In Progress,8
PR01339,P001,A042,2026-09-13,170,158.8088878,100.00,93.42,19.47560881,Delayed,8
PR01340,P001,A042,2026-09-20,170,146.8486361,100.00,86.38,0,Delayed,8
PR01341,P001,A042,2026-09-27,170,156.2554306,100.00,91.91,9.406794487,Delayed,8
PR01342,P001,A042,2026-10-04,170,158.5689802,100.00,93.28,2.313549643,Delayed,8
PR01343,P001,A042,2026-10-11,170,159.7086479,100.00,93.95,1.139667669,Delayed,8
PR01344,P001,A042,2026-10-18,170,157.4547051,100.00,92.62,0,Delayed,8
PR01345,P001,A042,2026-10-25,170,158.1328269,100.00,93.02,0.678121797,Delayed,8
PR01346,P001,A042,2026-11-01,170,165.1679878,100.00,97.16,7.035160854,In Progress,8
PR01347,P001,A042,2026-11-08,170,163.6949018,100.00,96.29,0,In Progress,8
PR01348,P001,A042,2026-11-15,170,139.341023,100.00,81.97,0,Delayed,8
PR01349,P001,A042,2026-11-22,170,154.5112406,100.00,90.89,15.17021757,Delayed,8
PR01350,P001,A042,2026-11-29,170,155.4203264,100.00,91.42,0.909085787,Delayed,8
PR01351,P001,A042,2026-12-06,170,145.9750135,100.00,85.87,0,Delayed,8
PR01352,P001,A042,2026-12-13,170,156.9603892,100.00,92.33,10.9853757,Delayed,8
PR01353,P001,A042,2026-12-20,170,163.8301087,100.00,96.37,6.869719549,In Progress,8
PR01354,P001,A042,2026-12-27,170,149.9349212,100.00,88.20,0,Delayed,8
PR01355,P001,A043,2026-09-13,23.18181818,22.29567076,13.64,13.12,22.29567076,In Progress,5
PR01356,P001,A043,2026-09-20,77.27272727,70.93220469,45.45,41.72,48.63653392,In Progress,5
PR01357,P001,A043,2026-09-27,131.3636364,121.7061863,77.27,71.59,50.77398162,Delayed,5
PR01358,P001,A043,2026-10-04,170,170,100.00,100.00,48.29381369,Completed,5
PR01359,P001,A043,2026-10-11,170,158.271781,100.00,93.10,0,Delayed,5
PR01360,P001,A043,2026-10-18,170,164.2501643,100.00,96.62,5.978383339,In Progress,5
PR01361,P001,A043,2026-10-25,170,150.3662522,100.00,88.45,0,Delayed,5
PR01362,P001,A043,2026-11-01,170,170,100.00,100.00,19.63374779,Completed,5
PR01363,P001,A043,2026-11-08,170,165.0857821,100.00,97.11,0,In Progress,5
PR01364,P001,A043,2026-11-15,170,160.4141259,100.00,94.36,0,Delayed,5
PR01365,P001,A043,2026-11-22,170,164.9245017,100.00,97.01,4.510375798,In Progress,5
PR01366,P001,A043,2026-11-29,170,153.1115744,100.00,90.07,0,Delayed,5
PR01367,P001,A043,2026-12-06,170,168.5360579,100.00,99.14,15.42448352,In Progress,5
PR01368,P001,A043,2026-12-13,170,159.5722906,100.00,93.87,0,Delayed,5
PR01369,P001,A043,2026-12-20,170,160.2857864,100.00,94.29,0.7134958,Delayed,5
PR01370,P001,A043,2026-12-27,170,158.5746491,100.00,93.28,0,Delayed,5
PR01371,P001,A044,2026-10-04,7.727272727,7.570232916,4.55,4.45,7.570232916,In Progress,0
PR01372,P001,A044,2026-10-11,61.81818182,63.32119641,36.36,37.25,55.7509635,In Progress,0
PR01373,P001,A044,2026-10-18,115.9090909,116.9472585,68.18,68.79,53.62606206,In Progress,0
PR01374,P001,A044,2026-10-25,170,170,100.00,100.00,53.05274153,Completed,0
PR01375,P001,A044,2026-11-01,170,169.9476716,100.00,99.97,0,Completed,0
PR01376,P001,A044,2026-11-08,170,170,100.00,100.00,0.052328402,Completed,0
PR01377,P001,A044,2026-11-15,170,167.50785,100.00,98.53,0,In Progress,0
PR01378,P001,A044,2026-11-22,170,170,100.00,100.00,2.492150026,Completed,0
PR01379,P001,A044,2026-11-29,170,160.670814,100.00,94.51,0,Delayed,0
PR01380,P001,A044,2026-12-06,170,170,100.00,100.00,9.329185978,Completed,0
PR01381,P001,A044,2026-12-13,170,170,100.00,100.00,0,Completed,0
PR01382,P001,A044,2026-12-20,170,164.9296551,100.00,97.02,0,In Progress,0
PR01383,P001,A044,2026-12-27,170,170,100.00,100.00,5.070344895,Completed,0
PR01384,P001,A045,2026-11-01,46.36363636,47.9790456,27.27,28.22,47.9790456,In Progress,0
PR01385,P001,A045,2026-11-08,100.4545455,103.8689819,59.09,61.10,55.88993632,In Progress,0
PR01386,P001,A045,2026-11-15,154.5454545,154.6970291,90.91,91.00,50.82804719,In Progress,0
PR01387,P001,A045,2026-11-22,170,168.7075044,100.00,99.24,14.01047526,In Progress,0
PR01388,P001,A045,2026-11-29,170,168.7540175,100.00,99.27,0.046513121,In Progress,0
PR01389,P001,A045,2026-12-06,170,170,100.00,100.00,1.245982521,Completed,0
PR01390,P001,A045,2026-12-13,170,170,100.00,100.00,0,Completed,0
PR01391,P001,A045,2026-12-20,170,170,100.00,100.00,0,Completed,0
PR01392,P001,A045,2026-12-27,170,164.5769104,100.00,96.81,0,In Progress,0
PR01393,P001,A046,2026-11-22,30.90909091,28.09188019,18.18,16.52,28.09188019,In Progress,12
PR01394,P001,A046,2026-11-29,85,77.54042347,50.00,45.61,49.44854328,In Progress,12
PR01395,P001,A046,2026-12-06,139.0909091,125.5870016,81.82,73.87,48.04657814,Delayed,12
PR01396,P001,A046,2026-12-13,170,154.0357185,100.00,90.61,28.44871688,Delayed,12
PR01397,P001,A046,2026-12-20,170,147.9879776,100.00,87.05,0,Delayed,12
PR01398,P001,A046,2026-12-27,170,144.0725145,100.00,84.75,0,Delayed,12
PR01399,P001,A047,2026-12-13,16.19047619,15.69849991,9.52,9.23,15.69849991,In Progress,0
PR01400,P001,A047,2026-12-20,72.85714286,68.68671157,42.86,40.40,52.98821166,In Progress,0
PR01401,P001,A047,2026-12-27,129.5238095,130.5979766,76.19,76.82,61.91126499,In Progress,0
PR01402,P001,A048,2026-04-19,10.66666667,3.355512454,8.89,2.80,3.355512454,Delayed,12
PR01403,P001,A048,2026-04-26,29.33333333,19.36161262,24.44,16.13,16.00610017,Delayed,12
PR01404,P001,A048,2026-05-03,48,37.27456038,40.00,31.06,17.91294775,Delayed,12
PR01405,P001,A048,2026-05-10,66.66666667,55.75625924,55.56,46.46,18.48169886,Delayed,12
PR01406,P001,A048,2026-05-17,85.33333333,78.44091075,71.11,65.37,22.68465151,Delayed,12
PR01407,P001,A048,2026-05-24,104,89.10076136,86.67,74.25,10.65985061,Delayed,12
PR01408,P001,A048,2026-05-31,120,107.114485,100.00,89.26,18.01372369,Delayed,12
PR01409,P001,A048,2026-06-07,120,99.75912119,100.00,83.13,0,Delayed,12
PR01410,P001,A048,2026-06-14,120,111.642563,100.00,93.04,11.88344183,Delayed,12
PR01411,P001,A048,2026-06-21,120,104.9950838,100.00,87.50,0,Delayed,12
PR01412,P001,A048,2026-06-28,120,106.8181697,100.00,89.02,1.823085837,Delayed,12
PR01413,P001,A048,2026-07-05,120,115.3682751,100.00,96.14,8.550105461,In Progress,12
PR01414,P001,A048,2026-07-12,120,111.9690484,100.00,93.31,0,Delayed,12
PR01415,P001,A048,2026-07-19,120,104.3124244,100.00,86.93,0,Delayed,12
PR01416,P001,A048,2026-07-26,120,103.1084752,100.00,85.92,0,Delayed,12
PR01417,P001,A048,2026-08-02,120,98.23271095,100.00,81.86,0,Delayed,12
PR01418,P001,A048,2026-08-09,120,101.7415726,100.00,84.78,3.508861692,Delayed,12
PR01419,P001,A048,2026-08-16,120,99.15805864,100.00,82.63,0,Delayed,12
PR01420,P001,A048,2026-08-23,120,97.93997459,100.00,81.62,0,Delayed,12
PR01421,P001,A048,2026-08-30,120,105.7621613,100.00,88.14,7.822186662,Delayed,12
PR01422,P001,A048,2026-09-06,120,99.12031845,100.00,82.60,0,Delayed,12
PR01423,P001,A048,2026-09-13,120,109.2582742,100.00,91.05,10.13795574,Delayed,12
PR01424,P001,A048,2026-09-20,120,99.98111877,100.00,83.32,0,Delayed,12
PR01425,P001,A048,2026-09-27,120,107.0983373,100.00,89.25,7.117218488,Delayed,12
PR01426,P001,A048,2026-10-04,120,107.1007416,100.00,89.25,0.00240432,Delayed,12
PR01427,P001,A048,2026-10-11,120,109.6444344,100.00,91.37,2.543692832,Delayed,12
PR01428,P001,A048,2026-10-18,120,102.5566336,100.00,85.46,0,Delayed,12
PR01429,P001,A048,2026-10-25,120,102.0142113,100.00,85.01,0,Delayed,12
PR01430,P001,A048,2026-11-01,120,107.530765,100.00,89.61,5.516553746,Delayed,12
PR01431,P001,A048,2026-11-08,120,109.7519236,100.00,91.46,2.221158607,Delayed,12
PR01432,P001,A048,2026-11-15,120,105.7690773,100.00,88.14,0,Delayed,12
PR01433,P001,A048,2026-11-22,120,100.197148,100.00,83.50,0,Delayed,12
PR01434,P001,A048,2026-11-29,120,99.88691486,100.00,83.24,0,Delayed,12
PR01435,P001,A048,2026-12-06,120,99.60602711,100.00,83.01,0,Delayed,12
PR01436,P001,A048,2026-12-13,120,98.17598713,100.00,81.81,0,Delayed,12
PR01437,P001,A048,2026-12-20,120,106.0598385,100.00,88.38,7.883851384,Delayed,12
PR01438,P001,A048,2026-12-27,120,110.3251845,100.00,91.94,4.265345961,Delayed,12
PR01439,P001,A049,2026-06-07,111.4285714,105.8048213,8.57,8.14,105.8048213,In Progress,5
PR01440,P001,A049,2026-06-14,241.4285714,210.2566382,18.57,16.17,104.4518169,In Progress,5
PR01441,P001,A049,2026-06-21,371.4285714,350.3772569,28.57,26.95,140.1206187,In Progress,5
PR01442,P001,A049,2026-06-28,501.4285714,473.5000205,38.57,36.42,123.1227636,In Progress,5
PR01443,P001,A049,2026-07-05,631.4285714,646.1787152,48.57,49.71,172.6786948,In Progress,5
PR01444,P001,A049,2026-07-12,761.4285714,684.5244175,58.57,52.66,38.34570224,Delayed,5
PR01445,P001,A049,2026-07-19,891.4285714,834.6680017,68.57,64.21,150.1435842,In Progress,5
PR01446,P001,A049,2026-07-26,1021.428571,1031.341376,78.57,79.33,196.6733745,In Progress,5
PR01447,P001,A049,2026-08-02,1151.428571,1111.99127,88.57,85.54,80.64989383,In Progress,5
PR01448,P001,A049,2026-08-09,1281.428571,1242.621734,98.57,95.59,130.6304642,In Progress,5
PR01449,P001,A049,2026-08-16,1300,1240.213592,100.00,95.40,0,In Progress,5
PR01450,P001,A049,2026-08-23,1300,1250.012431,100.00,96.15,9.798839124,In Progress,5
PR01451,P001,A049,2026-08-30,1300,1270.381234,100.00,97.72,20.36880262,In Progress,5
PR01452,P001,A049,2026-09-06,1300,1198.168372,100.00,92.17,0,Delayed,5
PR01453,P001,A049,2026-09-13,1300,1274.951665,100.00,98.07,76.78329285,In Progress,5
PR01454,P001,A049,2026-09-20,1300,1172.528363,100.00,90.19,0,Delayed,5
PR01455,P001,A049,2026-09-27,1300,1249.940743,100.00,96.15,77.41238003,In Progress,5
PR01456,P001,A049,2026-10-04,1300,1243.132714,100.00,95.63,0,In Progress,5
PR01457,P001,A049,2026-10-11,1300,1206.958664,100.00,92.84,0,Delayed,5
PR01458,P001,A049,2026-10-18,1300,1233.96782,100.00,94.92,27.00915549,Delayed,5
PR01459,P001,A049,2026-10-25,1300,1206.674423,100.00,92.82,0,Delayed,5
PR01460,P001,A049,2026-11-01,1300,1186.23759,100.00,91.25,0,Delayed,5
PR01461,P001,A049,2026-11-08,1300,1218.910529,100.00,93.76,32.67293963,Delayed,5
PR01462,P001,A049,2026-11-15,1300,1184.768517,100.00,91.14,0,Delayed,5
PR01463,P001,A049,2026-11-22,1300,1249.687285,100.00,96.13,64.91876753,In Progress,5
PR01464,P001,A049,2026-11-29,1300,1182.67111,100.00,90.97,0,Delayed,5
PR01465,P001,A049,2026-12-06,1300,1267.394955,100.00,97.49,84.72384453,In Progress,5
PR01466,P001,A049,2026-12-13,1300,1181.242702,100.00,90.86,0,Delayed,5
PR01467,P001,A049,2026-12-20,1300,1209.233581,100.00,93.02,27.99087893,Delayed,5
PR01468,P001,A049,2026-12-27,1300,1206.580545,100.00,92.81,0,Delayed,5
PR01469,P001,A050,2026-06-21,72,69.57936976,8.00,7.73,69.57936976,In Progress,8
PR01470,P001,A050,2026-06-28,156,145.3233831,17.33,16.15,75.74401335,In Progress,8
PR01471,P001,A050,2026-07-05,240,219.0214361,26.67,24.34,73.69805296,In Progress,8
PR01472,P001,A050,2026-07-12,324,303.7354785,36.00,33.75,84.7140424,In Progress,8
PR01473,P001,A050,2026-07-19,408,345.2692933,45.33,38.36,41.53381482,Delayed,8
PR01474,P001,A050,2026-07-26,492,451.8972396,54.67,50.21,106.6279463,In Progress,8
PR01475,P001,A050,2026-08-02,576,570.1898858,64.00,63.35,118.2926462,In Progress,8
PR01476,P001,A050,2026-08-09,660,610.2572043,73.33,67.81,40.06731847,Delayed,8
PR01477,P001,A050,2026-08-16,744,686.2484589,82.67,76.25,75.99125463,Delayed,8
PR01478,P001,A050,2026-08-23,828,777.6447604,92.00,86.40,91.39630152,Delayed,8
PR01479,P001,A050,2026-08-30,900,856.2115652,100.00,95.13,78.56680472,In Progress,8
PR01480,P001,A050,2026-09-06,900,765.0797992,100.00,85.01,0,Delayed,8
PR01481,P001,A050,2026-09-13,900,775.0067158,100.00,86.11,9.92691665,Delayed,8
PR01482,P001,A050,2026-09-20,900,834.6241757,100.00,92.74,59.61745985,Delayed,8
PR01483,P001,A050,2026-09-27,900,805.4813883,100.00,89.50,0,Delayed,8
PR01484,P001,A050,2026-10-04,900,869.3287958,100.00,96.59,63.84740746,In Progress,8
PR01485,P001,A050,2026-10-11,900,818.0720067,100.00,90.90,0,Delayed,8
PR01486,P001,A050,2026-10-18,900,767.0622818,100.00,85.23,0,Delayed,8
PR01487,P001,A050,2026-10-25,900,788.0575616,100.00,87.56,20.99527979,Delayed,8
PR01488,P001,A050,2026-11-01,900,741.3852054,100.00,82.38,0,Delayed,8
PR01489,P001,A050,2026-11-08,900,820.6250456,100.00,91.18,79.23984019,Delayed,8
PR01490,P001,A050,2026-11-15,900,822.0659,100.00,91.34,1.440854416,Delayed,8
PR01491,P001,A050,2026-11-22,900,814.6294246,100.00,90.51,0,Delayed,8
PR01492,P001,A050,2026-11-29,900,861.9846897,100.00,95.78,47.35526509,In Progress,8
PR01493,P001,A050,2026-12-06,900,865.7533749,100.00,96.19,3.768685121,In Progress,8
PR01494,P001,A050,2026-12-13,900,822.6327647,100.00,91.40,0,Delayed,8
PR01495,P001,A050,2026-12-20,900,760.7571495,100.00,84.53,0,Delayed,8
PR01496,P001,A050,2026-12-27,900,847.4443698,100.00,94.16,86.68722031,Delayed,8
PR01497,P001,A051,2026-07-05,10.66666667,10.02066782,13.33,12.53,10.02066782,In Progress,8
PR01498,P001,A051,2026-07-12,29.33333333,27.30430868,36.67,34.13,17.28364086,In Progress,8
PR01499,P001,A051,2026-07-19,48,45.80888598,60.00,57.26,18.5045773,In Progress,8
PR01500,P001,A051,2026-07-26,66.66666667,58.61540111,83.33,73.27,12.80651513,Delayed,8
PR01501,P001,A051,2026-08-02,80,79.22451508,100.00,99.03,20.60911397,In Progress,8
PR01502,P001,A051,2026-08-09,80,70.91360229,100.00,88.64,0,Delayed,8
PR01503,P001,A051,2026-08-16,80,75.6978242,100.00,94.62,4.784221905,Delayed,8
PR01504,P001,A051,2026-08-23,80,68.87542646,100.00,86.09,0,Delayed,8
PR01505,P001,A051,2026-08-30,80,70.99525888,100.00,88.74,2.11983242,Delayed,8
PR01506,P001,A051,2026-09-06,80,77.84583221,100.00,97.31,6.850573335,In Progress,8
PR01507,P001,A051,2026-09-13,80,72.8694805,100.00,91.09,0,Delayed,8
PR01508,P001,A051,2026-09-20,80,75.95178329,100.00,94.94,3.082302799,Delayed,8
PR01509,P001,A051,2026-09-27,80,74.26347509,100.00,92.83,0,Delayed,8
PR01510,P001,A051,2026-10-04,80,73.30611716,100.00,91.63,0,Delayed,8
PR01511,P001,A051,2026-10-11,80,77.41878091,100.00,96.77,4.112663747,In Progress,8
PR01512,P001,A051,2026-10-18,80,72.93735529,100.00,91.17,0,Delayed,8
PR01513,P001,A051,2026-10-25,80,68.6139333,100.00,85.77,0,Delayed,8
PR01514,P001,A051,2026-11-01,80,71.35092774,100.00,89.19,2.736994444,Delayed,8
PR01515,P001,A051,2026-11-08,80,75.14333684,100.00,93.93,3.792409098,Delayed,8
PR01516,P001,A051,2026-11-15,80,74.7074255,100.00,93.38,0,Delayed,8
PR01517,P001,A051,2026-11-22,80,69.2122369,100.00,86.52,0,Delayed,8
PR01518,P001,A051,2026-11-29,80,71.57184095,100.00,89.46,2.359604046,Delayed,8
PR01519,P001,A051,2026-12-06,80,71.97118022,100.00,89.96,0.399339277,Delayed,8
PR01520,P001,A051,2026-12-13,80,72.57668514,100.00,90.72,0.605504914,Delayed,8
PR01521,P001,A051,2026-12-20,80,69.74744195,100.00,87.18,0,Delayed,8
PR01522,P001,A051,2026-12-27,80,71.8405609,100.00,89.80,2.093118945,Delayed,8
PR01523,P001,A052,2026-08-02,240,233.8796719,1.33,1.30,233.8796719,In Progress,0
PR01524,P001,A052,2026-08-09,1920,1971.847035,10.67,10.95,1737.967363,In Progress,0
PR01525,P001,A052,2026-08-16,3600,3701.949285,20.00,20.57,1730.10225,In Progress,0
PR01526,P001,A052,2026-08-23,5280,5253.054227,29.33,29.18,1551.104942,In Progress,0
PR01527,P001,A052,2026-08-30,6960,6864.499106,38.67,38.14,1611.444878,In Progress,0
PR01528,P001,A052,2026-09-06,8640,8682.313112,48.00,48.24,1817.814006,In Progress,0
PR01529,P001,A052,2026-09-13,10320,10025.05307,57.33,55.69,1342.739959,In Progress,0
PR01530,P001,A052,2026-09-20,12000,11518.33053,66.67,63.99,1493.277454,In Progress,0
PR01531,P001,A052,2026-09-27,13680,13229.82209,76.00,73.50,1711.49156,In Progress,0
PR01532,P001,A052,2026-10-04,15360,15018.72444,85.33,83.44,1788.902358,In Progress,0
PR01533,P001,A052,2026-10-11,17040,16346.10423,94.67,90.81,1327.379783,In Progress,0
PR01534,P001,A052,2026-10-18,18000,18000,100.00,100.00,1653.895774,Completed,0
PR01535,P001,A052,2026-10-25,18000,18000,100.00,100.00,0,Completed,0
PR01536,P001,A052,2026-11-01,18000,17000.12807,100.00,94.45,0,Delayed,0
PR01537,P001,A052,2026-11-08,18000,18000,100.00,100.00,999.8719295,Completed,0
PR01538,P001,A052,2026-11-15,18000,17861.44045,100.00,99.23,0,In Progress,0
PR01539,P001,A052,2026-11-22,18000,18000,100.00,100.00,138.559551,Completed,0
PR01540,P001,A052,2026-11-29,18000,17991.84858,100.00,99.95,0,Completed,0
PR01541,P001,A052,2026-12-06,18000,17084.23245,100.00,94.91,0,Delayed,0
PR01542,P001,A052,2026-12-13,18000,17204.69474,100.00,95.58,120.4622881,In Progress,0
PR01543,P001,A052,2026-12-20,18000,18000,100.00,100.00,795.3052583,Completed,0
PR01544,P001,A052,2026-12-27,18000,18000,100.00,100.00,0,Completed,0
PR01545,P001,A053,2026-08-16,184.6153846,170.3083278,1.54,1.42,170.3083278,In Progress,0
PR01546,P001,A053,2026-08-23,1476.923077,1494.794482,12.31,12.46,1324.486154,In Progress,0
PR01547,P001,A053,2026-08-30,2769.230769,2884.532594,23.08,24.04,1389.738113,In Progress,0
PR01548,P001,A053,2026-09-06,4061.538462,4039.785245,33.85,33.66,1155.25265,In Progress,0
PR01549,P001,A053,2026-09-13,5353.846154,5456.945637,44.62,45.47,1417.160392,In Progress,0
PR01550,P001,A053,2026-09-20,6646.153846,6482.609161,55.38,54.02,1025.663525,In Progress,0
PR01551,P001,A053,2026-09-27,7938.461538,7905.296099,66.15,65.88,1422.686938,In Progress,0
PR01552,P001,A053,2026-10-04,9230.769231,8707.089479,76.92,72.56,801.7933796,In Progress,0
PR01553,P001,A053,2026-10-11,10523.07692,9659.637249,87.69,80.50,952.5477705,Delayed,0
PR01554,P001,A053,2026-10-18,11815.38462,12000,98.46,100.00,2340.362751,Completed,0
PR01555,P001,A053,2026-10-25,12000,11586.30213,100.00,96.55,0,In Progress,0
PR01556,P001,A053,2026-11-01,12000,11808.67831,100.00,98.41,222.3761747,In Progress,0
PR01557,P001,A053,2026-11-08,12000,11417.69425,100.00,95.15,0,In Progress,0
PR01558,P001,A053,2026-11-15,12000,11407.81272,100.00,95.07,0,In Progress,0
PR01559,P001,A053,2026-11-22,12000,11926.98817,100.00,99.39,519.1754413,In Progress,0
PR01560,P001,A053,2026-11-29,12000,11693.57758,100.00,97.45,0,In Progress,0
PR01561,P001,A053,2026-12-06,12000,12000,100.00,100.00,306.4224215,Completed,0
